region,transport_mode,shipment_volume,distance_km,transport_cost,delivery_time_days,predicted_delivery_time,delivery_risk
West,Rail,84.77686059612577,477.16910776686154,1999.5471544757818,6.1271126531576305,5.467959528212006,Normal
North,Road,38.93794575085042,493.6755088951114,1773.9662614189078,4.2635436001684495,4.225976473520131,Normal
West,Air,161.5318817095429,341.95681476792544,2146.622264545639,3.135660221816655,1.7265453555648993,Normal
North,Road,101.20667890580886,773.0603445736634,2599.343790931448,5.281819865465771,6.0924191061791415,Normal
West,Road,73.50818707103612,868.1022209833919,2036.4593080713214,7.3920074801938656,6.6781656474303634,High Risk
West,Road,138.28208190680948,778.176402522528,2611.4376697615276,6.305932185348824,6.525938301365961,Normal
South,Road,34.14908702694116,1118.8578813373106,2959.010452750171,8.272520989265217,8.206168634708112,High Risk
West,Road,44.53919612036345,648.433114727867,1765.562708302601,5.4037040341154166,5.33287346349368,Normal
South,Road,55.96390773780338,837.2476635659035,2090.549919715491,7.042520134651757,6.691895256255135,High Risk
West,Rail,114.83336273071303,344.323754680992,1858.1703666037263,4.539896149657517,4.864789693452927,Normal
East,Road,95.44792002374798,541.6120833071677,2411.4305191586855,4.682578520565685,4.5426398229699,Normal
East,Road,122.43637577517599,844.7505721184177,2464.627659503255,7.509975240317504,6.312827837804418,Normal
East,Road,155.5768777675072,887.7485910080803,2923.252629195918,7.359776014632311,6.7336522153656,High Risk
West,Road,124.88571974623885,567.689254654029,2568.9400062552063,6.0820040588069215,5.319680295682926,Normal
South,Road,223.09792275218274,629.9522094797413,3456.1030531900287,5.9579898988558035,6.422692283009853,Normal
South,Road,155.37944408471034,224.99535092937333,1866.355776257004,2.7889562540028816,3.7799722839437124,Normal
West,Road,80.02916663183073,550.0318237741494,1720.7393872765622,5.849550403941169,4.9495074872172395,Normal
East,Rail,61.573786417136176,899.3072857855401,2914.3015712322785,8.157880951576967,7.25197783896445,High Risk
East,Air,81.48295537430052,811.0574045098385,3124.1331075530206,4.100555749075278,3.5225578238245148,Normal
South,Road,127.30323709662598,790.1864019867387,2850.6386085683753,6.265217631982215,6.818304587419709,High Risk
East,Road,65.72232039105609,663.9366324106688,1905.2510539666052,4.787085464267748,5.0306990254548865,Normal
North,Rail,129.24997512908672,651.9776844158894,2557.9332557479734,4.653242252371819,6.421508733827414,Normal
South,Road,121.19648592078782,465.1100809474348,2054.203533794357,4.53109094684642,4.952189376383429,Normal
East,Road,46.698888592306034,845.6719576567098,2310.2783543603205,6.681682728229966,5.972013122956724,Normal
South,Road,153.79512025333887,767.8724244290291,3139.0691098813845,6.407135503891644,6.839526469353754,High Risk
North,Rail,106.03739668065822,787.7652774379837,2809.1300867657415,7.793372565438779,7.08070859242795,High Risk
South,Rail,217.23335669541632,502.71024405307753,2730.166425847934,6.425374628629863,6.507042953922088,Normal
South,Road,85.01737276157252,50.0,1302.3944448868388,2.622202042429693,2.469272238431523,Normal
South,Road,71.501268608712,957.2027592910348,2691.998023873509,6.417591907995112,7.466884372106836,High Risk
South,Road,42.814325708514325,515.9255123176468,1736.3971861435548,4.913100090442456,4.855903499419408,Normal
North,Rail,42.365377524403726,408.42278606792627,1754.5902270715192,1.2391665391954165,4.643975420077334,Normal
West,Road,143.8636828043213,844.1740953359182,2747.4561476501226,6.708465293561468,6.921459324672271,High Risk
South,Road,205.43528185050988,540.2364608226437,2822.1228776783987,4.1548870833611655,5.799719909882438,Normal
South,Rail,80.8029862811518,946.7821875330542,2667.666728915785,10.35572126744453,8.316758465630558,High Risk
East,Road,77.70677013754002,822.7616658814753,2149.3831303052357,6.511875615641525,5.968558621111875,Normal
South,Rail,89.60750723800297,841.3994104961337,2694.1707575003547,8.796211029872591,7.785141322638797,High Risk
East,Road,159.54503126256597,267.5324008638504,2445.7393459737946,4.706088537316834,3.337246152926366,Normal
West,Road,46.97277651813219,989.3443159081921,2187.276981349672,6.324556884600622,7.234573650808526,High Risk
North,Road,98.68472870028859,723.1501487454797,2392.5473118323102,7.227247241211571,5.791217355693375,Normal
North,Rail,145.65262122426677,546.6024010110631,2605.2110429986465,6.817903732654877,5.925110848064622,Normal
West,Rail,114.04595169547811,690.1487708558303,2550.060154588841,6.676586385932121,6.803864932181133,High Risk
North,Rail,8.804074981651457,152.6541347884704,755.4364397737274,3.853312974345922,3.0156275203950744,Normal
West,Road,125.23136300961927,764.4227872145879,2431.9890245959978,5.296657962570288,6.377597238537803,Normal
West,Rail,114.66682206374018,361.77597770901997,1966.7882913498458,3.8565093065814606,4.96885068484627,Normal
West,Road,176.3435823182088,271.25231996381035,1985.273068761286,3.266363262748173,3.880777067715526,Normal
North,Road,196.63834643368065,223.7394278589905,1785.5281289654938,2.9953066644499757,3.4509117170497867,Normal
East,Air,171.57134546865188,961.552744997179,3979.2128653115465,3.5021449352799356,4.81322106658965,Normal
West,Road,89.8887376782123,473.80624976601916,2046.2499209218315,5.727261657822998,4.608363159698121,Normal
South,Road,27.595255894275155,1079.4437587766197,2554.9557720087214,7.810596597366466,7.926249233857133,High Risk
